SIRET;SIREN;NOMEN;NOMET;ETAT;CJ;SIEGE;PUB_PRIV;NATURE;DC;Libelle commune;DEP;REG;APET;A88;A17;EMPLOYEUR;Tranche d'effectif;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
13002591900700;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB STATION D'ETUDE DUCEY DRED;1;7389;0;PUBLIC;1;50168;Ducey-Les Ch‚ris;50;28;8413Z;84;OQ;1;de 1 à 10 salariés;48.619276;-1.293684;Grande Rue 50220 Ducey-Les Chéris;0.42708134387351776;0.4070790909090909;street;50168_0080;;Grande Rue;Grande Rue;50220;Ducey-Les Chéris;50, Manche, Normandie;50168;50168;Ducey;;ok
13002591900759;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB STATION D'ETUDE EU DRED;1;7389;0;PUBLIC;1;76255;Eu;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;50.032783;1.318319;Rue d’Eu 76910 Criel-sur-Mer;0.2510402097902098;0.20583253918495298;street;76192_0310;;Rue d’Eu;Rue d’Eu;76910;Criel-sur-Mer;76, Seine-Maritime, Normandie;76192;;;;ok
13002591900775;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DE L'EURE;1;7389;0;PUBLIC;1;27229;Evreux;27;28;8413Z;84;OQ;1;de 1 à 10 salariés;48.910566;0.749318;Rue d’Evreux 27330 La Vieille-Lyre;0.3827694043887147;0.3711663636363636;street;27685_0017;;Rue d’Evreux;Rue d’Evreux;27330;La Vieille-Lyre;27, Eure, Normandie;27685;27685;La Vieille-Lyre;;ok
13002591900866;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB PARC NATUREL MARIN DU GOLFE NORMAND;1;7389;0;PUBLIC;1;50218;Granville;50;28;8413Z;84;OQ;1;de 1 à 10 salariés;48.83071;-1.57398;Granville;0.42751857142857136;0.4247031168831168;municipality;50218;;Granville;;50400;Granville;50, Manche, Normandie;50218;;;;ok
13002591901021;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB ANTENNE MANCHE MER DU NORT;1;7389;0;PUBLIC;1;76351;Le Havre;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.507345;0.129995;Le Havre;0.37431259740259737;0.3576504306220095;municipality;76351;;Le Havre;;76610;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
13002591901054;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DE L'ORNE;1;7389;0;PUBLIC;1;61328;Le Pin-au-Haras;61;28;8413Z;84;OQ;1;de 1 à 10 salariés;48.744496;0.135182;Le Pin-au-Haras;0.5017197860962566;0.4368436363636363;municipality;61328;;Le Pin-au-Haras;;61310;Le Pin-au-Haras;61, Orne, Normandie;61328;;;;ok
13002591901088;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DE L'EURE;1;7389;0;PUBLIC;1;27016;Les Andelys;27;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.245779;1.42127;Les Andelys;0.46013242424242423;0.4546667768595041;municipality;27016;;Les Andelys;;27700;Les Andelys;27, Eure, Normandie;27016;;;;ok
13002591901096;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DU CALVADOS;1;7389;0;PUBLIC;1;14027;Les Monts d'Aunay;14;28;8413Z;84;OQ;1;de 1 à 10 salariés;48.993381;-0.632639;Les Monts d'Aunay;0.5001704668304667;0.42773696969696967;municipality;14027;;Les Monts d'Aunay;;14260;Les Monts d'Aunay;14, Calvados, Normandie;14027;;;;ok
13002591901278;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DU CALVADOS;1;7389;0;PUBLIC;1;14431;M‚zidon Vall‚e d'Auge;14;28;8413Z;84;OQ;1;de 11 à 49 salariés;-20.890211;55.426063;Chemin de l'I.M.E. 97400 Saint-Denis;0.22200780748663101;0.18488181818181817;street;97411_1uk9yr;;Chemin de l'I.M.E.;Chemin de l'I.M.E.;97400;Saint-Denis;974, La Réunion;97411;;;;ok
13002591902003;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DE LA SEINE MA;1;7389;0;PUBLIC;1;76034;Val-de-Scie;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.681557;1.105602;Rue du Val de Scie 76890 Saint-Maclou-de-Folleville;0.41818151515151514;0.4118525806451613;street;76602_0006;;Rue du Val de Scie;Rue du Val de Scie;76890;Saint-Maclou-de-Folleville;76, Seine-Maritime, Normandie;76602;;;;ok
13002591902086;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB SERVICE DEPARTEMENTAL DE LA SEINE MA;1;7389;0;PUBLIC;1;76758;Yvetot;76;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.619674;0.764865;Yvetot;0.3646927272727273;0.3434184848484848;municipality;76758;;Yvetot;;76190;Yvetot;76, Seine-Maritime, Normandie;76758;;;;ok
13002591902144;130025919;OFFICE FRANCAIS DE LA BIODIVERSITE;OFB DIRECTION REGIONALE NORMANDIE;1;7389;0;PUBLIC;1;14579;Seulline;14;28;8413Z;84;OQ;1;de 1 à 10 salariés;49.035419;-0.701044;Seulline;0.35231805194805194;0.3186524675324675;municipality;14579;;Seulline;;14260;Seulline;14, Calvados, Normandie;14579;;;;ok
13002697400019;130026974;SGCD CALVADOS;;1;7172;1;PUBLIC;1;14118;Caen;14;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3238043887147335;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13002714700011;130027147;SGCD ORNE;;1;7172;1;PUBLIC;1;61001;Alen‡on;61;28;8411Z;84;OQ;1;de 50 à 299 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
13002726100010;130027261;SGCD EURE;;1;7172;1;PUBLIC;1;27229;Evreux;27;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.079398;1.458099;Route d’Evreux 27200 Vernon;0.37705973607038124;0.3757524633431085;street;27681_0910;;Route d’Evreux;Route d’Evreux;27200;Vernon;27, Eure, Normandie;27681;;;;ok
13002743600018;130027436;SGCD SEINE-MARITIME;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13002769100018;130027691;SGCD MANCHE;;1;7172;1;PUBLIC;1;50502;Saint-Lo;50;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.113958;-1.080464;Saint-Lô;0.41020946127946123;0.4024927272727273;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
13002822800018;130028228;DDETS DE L' EURE;;1;7172;1;PUBLIC;1;27229;Evreux;27;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.079398;1.458099;Route d’Evreux 27200 Vernon;0.37705973607038124;0.3757524633431085;street;27681_0910;;Route d’Evreux;Route d’Evreux;27200;Vernon;27, Eure, Normandie;27681;;;;ok
13002834300015;130028343;DDETSPP ORNE;;1;7172;1;PUBLIC;1;61001;Alen‡on;61;28;8412Z;84;OQ;1;de 50 à 299 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.19696105651105653;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
13002844200015;130028442;DDETS MANCHE;;1;7172;1;PUBLIC;1;50502;Saint-Lo;50;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.113958;-1.080464;Saint-Lô;0.41020946127946123;0.3962149035812672;municipality;50502;;Saint-Lô;;50000;Saint-Lô;50, Manche, Normandie;50502;;;;ok
13002879800010;130028798;DDETS CALVADOS;;1;7172;1;PUBLIC;1;14118;Caen;14;28;8412Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3238043887147335;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
13002885500018;130028855;DDETS SEINE-MARITIME;;1;7172;1;PUBLIC;1;76540;Rouen;76;28;8412Z;84;OQ;1;de 50 à 299 salariés;49.440044;1.093912;Rouen;0.35097121212121213;0.33138545454545454;municipality;76540;;Rouen;;76000;Rouen;76, Seine-Maritime, Normandie;76540;;;;ok
13002926700023;130029267;DREETS NORMANDIE;SITE REGIONAL HEROUVIILLE-SAINT-CLAIR;1;7171;0;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8413Z;84;OQ;1;de 50 à 299 salariés;;;;;;;;;;;;;;;;;;not-found
16002301600209;160023016;DIR NAT RENSEIGNE ENQUETES DOUANIERES;ANTENNE DOD DU HAVRE;1;7160;0;PUBLIC;1;76351;Le Havre;76;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.493827;0.100824;Avenue Foch 76600 Le Havre;0.38997941031941036;0.38997941031941036;street;76351_3030;;Avenue Foch;Avenue Foch;76600;Le Havre;76, Seine-Maritime, Normandie;76351;;;;ok
17140001300016;171400013;PREFECTURE DE DEPARTEMENT CALVADOS;;1;7172;1;PUBLIC;1;14118;Caen;14;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.43726675324675324;0.38935033670033664;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140001300024;171400013;PREFECTURE DE DEPARTEMENT CALVADOS;SOUS PREFECTURE DE LISIEUX;1;7172;0;PUBLIC;1;14366;Lisieux;14;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.069864;0.086864;Rue de Lisieux 14140 Mézidon Vallée d'Auge;0.4075797947214076;0.40651252199413485;street;14431_1152;;Rue de Lisieux;Rue de Lisieux;14140;Mézidon Vallée d'Auge;14, Calvados, Normandie;14431;14600;Saint-Julien-le-Faucon;;ok
17140001300032;171400013;PREFECTURE DE DEPARTEMENT CALVADOS;SOUS PREFECTURE DE BAYEUX;1;7172;0;PUBLIC;1;14047;Bayeux;14;28;8411Z;84;OQ;1;de 1 à 10 salariés;49.183346;-0.385933;Rue de Bayeux 14000 Caen;0.4487628213166144;0.4167251515151515;street;14118_0610;;Rue de Bayeux;Rue de Bayeux;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140001300040;171400013;PREFECTURE DE DEPARTEMENT CALVADOS;;1;7172;0;PUBLIC;1;14118;Caen;14;28;;;;0;0 salarié;49.184316;-0.37193;Caen;0.43726675324675324;0.38935033670033664;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140001300057;171400013;PREFECTURE DE DEPARTEMENT CALVADOS;SOUS PREFECTURE DE VIRE;1;7172;0;PUBLIC;1;14762;Vire Normandie;14;28;8411Z;84;OQ;1;de 1 à 10 salariés;48.826645;-0.87791;Vire Normandie;0.5075868319559228;0.4381942283298097;municipality;14762;;Vire Normandie;;14500;Vire Normandie;14, Calvados, Normandie;14762;;;;ok
17140005400010;171400054;TRIBUNAL ADMINISTRATIF DE CAEN;;1;7179;1;PUBLIC;1;14118;Caen;14;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.43726675324675324;0.38935033670033664;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140111000027;171401110;COUR D'APPEL DE CAEN;TRIBUNAL DE GRANDE INSTANCE TGI;1;7171;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.5330717838765009;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
17140111000043;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES D'ARGENTAN;1;7171;0;PUBLIC;1;61006;Argentan;61;28;8423Z;84;OQ;1;de 11 à 49 salariés;48.441447;0.087588;Rue d'Argentan 61000 Alençon;0.40402636363636363;0.3902372727272727;street;61001_0130;;Rue d'Argentan;Rue d'Argentan;61000;Alençon;61, Orne, Normandie;61001;;;;ok
17140111000092;171401110;COUR D'APPEL DE CAEN;TRIBUNAL DE GRANDE INSTANCE TGI;1;7171;0;PUBLIC;1;61001;Alen‡on;61;28;8423Z;84;OQ;1;de 50 à 299 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
17140111000217;171401110;COUR D'APPEL DE CAEN;TRIBUNAL DE GRANDE INSTANCE TI;1;7171;0;PUBLIC;1;61006;Argentan;61;28;8423Z;84;OQ;1;de 11 à 49 salariés;48.441447;0.087588;Rue d'Argentan 61000 Alençon;0.40402636363636363;0.3902372727272727;street;61001_0130;;Rue d'Argentan;Rue d'Argentan;61000;Alençon;61, Orne, Normandie;61001;;;;ok
17140111000233;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE TI;1;7171;0;PUBLIC;1;50025;Avranches;50;28;8423Z;84;OQ;1;de 11 à 49 salariés;48.62436;-1.180362;Rue d’Avranches 50540 Isigny-le-Buat;0.40698126721763084;0.4005994490358126;street;50256_0025;;Rue d’Avranches;Rue d’Avranches;50540;Isigny-le-Buat;50, Manche, Normandie;50256;50256;Isigny-le-Buat;;ok
17140111000241;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES;1;7171;0;PUBLIC;1;50025;Avranches;50;28;8423Z;84;OQ;1;de 11 à 49 salariés;48.62436;-1.180362;Rue d’Avranches 50540 Isigny-le-Buat;0.40698126721763084;0.4005994490358126;street;50256_0025;;Rue d’Avranches;Rue d’Avranches;50540;Isigny-le-Buat;50, Manche, Normandie;50256;50256;Isigny-le-Buat;;ok
17140111000274;171401110;COUR D'APPEL DE CAEN;TRIBUNAL DE GRANDE INSTANCE TGI;1;7171;0;PUBLIC;1;50147;Coutances;50;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.192553;-1.523385;Route de Coutances 50710 Créances;0.40651090909090903;0.396289037433155;street;50151_0019;;Route de Coutances;Route de Coutances;50710;Créances;50, Manche, Normandie;50151;;;;ok
17140111000290;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES;1;7171;0;PUBLIC;1;50147;Coutances;50;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.192553;-1.523385;Route de Coutances 50710 Créances;0.40651090909090903;0.396289037433155;street;50151_0019;;Route de Coutances;Route de Coutances;50710;Créances;50, Manche, Normandie;50151;;;;ok
17140111000357;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE TI;1;7171;0;PUBLIC;1;61006;Argentan;61;28;8423Z;84;OQ;1;de 1 à 10 salariés;48.441447;0.087588;Rue d'Argentan 61000 Alençon;0.40402636363636363;0.3902372727272727;street;61001_0130;;Rue d'Argentan;Rue d'Argentan;61000;Alençon;61, Orne, Normandie;61001;;;;ok
17140111000381;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE TI;1;7171;0;PUBLIC;1;61001;Alen‡on;61;28;8423Z;84;OQ;1;de 1 à 10 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
17140111000407;171401110;COUR D'APPEL DE CAEN;;1;7171;1;PUBLIC;1;14118;Caen;14;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140111000415;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES DE CAEN;1;7171;0;PUBLIC;1;14118;Caen;14;28;8423Z;84;OQ;1;de 11 à 49 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140111000423;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE TI;1;7171;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.5330717838765009;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
17140111000431;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES;1;7171;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;;;;0;0 salarié;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.5330717838765009;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
17140111000456;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE TI;1;7171;0;PUBLIC;1;14118;Caen;14;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140111000605;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES D'ALENCON;1;7171;0;PUBLIC;1;61001;Alen‡on;61;28;8423Z;84;OQ;1;de 1 à 10 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
17140111000845;171401110;COUR D'APPEL DE CAEN;TRIBUNAL INSTANCE;1;7171;0;PUBLIC;1;61169;Flers;61;28;8423Z;84;OQ;1;de 1 à 10 salariés;48.737426;-0.563453;Flers;0.3943203162055336;0.3625066666666666;municipality;61169;;Flers;;61100;Flers;61, Orne, Normandie;61169;;;;ok
17140111000852;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE TI;1;7171;0;PUBLIC;1;50147;Coutances;50;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.192553;-1.523385;Route de Coutances 50710 Créances;0.40651090909090903;0.396289037433155;street;50151_0019;;Route de Coutances;Route de Coutances;50710;Créances;50, Manche, Normandie;50151;;;;ok
17140111000860;171401110;COUR D'APPEL DE CAEN;TRIBUNAL DE GRANDE INSTANCE TGI;1;7171;0;PUBLIC;1;14118;Caen;14;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140111000886;171401110;COUR D'APPEL DE CAEN;TRIBUNAL D'INSTANCE;1;7171;0;PUBLIC;1;14762;Vire Normandie;14;28;8423Z;84;OQ;1;de 1 à 10 salariés;48.826645;-0.87791;Vire Normandie;0.4670747593582887;0.4502741897233201;municipality;14762;;Vire Normandie;;14500;Vire Normandie;14, Calvados, Normandie;14762;;;;ok
17140111000894;171401110;COUR D'APPEL DE CAEN;TRIBUNAL JUDICIAIRE DE LISIEUX;1;7171;0;PUBLIC;1;14366;Lisieux;14;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.069864;0.086864;Rue de Lisieux 14140 Mézidon Vallée d'Auge;0.4075797947214076;0.40651252199413485;street;14431_1152;;Rue de Lisieux;Rue de Lisieux;14140;Mézidon Vallée d'Auge;14, Calvados, Normandie;14431;14600;Saint-Julien-le-Faucon;;ok
17140111000902;171401110;COUR D'APPEL DE CAEN;CONSEIL DE PRUD'HOMMES DE LISIEUX;1;7171;0;PUBLIC;1;14366;Lisieux;14;28;8423Z;84;OQ;1;de 1 à 10 salariés;49.069864;0.086864;Rue de Lisieux 14140 Mézidon Vallée d'Auge;0.4075797947214076;0.40651252199413485;street;14431_1152;;Rue de Lisieux;Rue de Lisieux;14140;Mézidon Vallée d'Auge;14, Calvados, Normandie;14431;14600;Saint-Julien-le-Faucon;;ok
17140131800109;171401318;DIR TER PROTEC JUD JEUN BAS NORMANDIE;;1;7172;1;PUBLIC;1;14118;Caen;14;28;8423Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140131800125;171401318;DIR TER PROTEC JUD JEUN BAS NORMANDIE;UNITE EDUCATIVE MILIEU OUVERT;1;7172;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8899A;88;OQ;1;de 11 à 49 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.5056677104377104;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
17140131800158;171401318;DIR TER PROTEC JUD JEUN BAS NORMANDIE;SCE TERRITORIAL EDUCATIF MILIEU OUVERT I;1;7172;0;PUBLIC;1;61001;Alen‡on;61;28;8899A;88;OQ;1;de 11 à 49 salariés;50.737671;1.607681;Allée Prud Hon 62200 Boulogne-sur-Mer;0.16915813397129187;0.14753782369146004;street;62160_2852;;Allée Prud Hon;Allée Prud Hon;62200;Boulogne-sur-Mer;62, Pas-de-Calais, Hauts-de-France;62160;;;;ok
17140131800166;171401318;DIR TER PROTEC JUD JEUN BAS NORMANDIE;UEHC-UEHD DE CAEN;1;7172;0;PUBLIC;1;14118;Caen;14;28;8790A;87;OQ;1;de 1 à 10 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140151600025;171401516;DIR DEPARTEMENTALE SECURITE PUBLIQUE;HOTEL DE POLICE;1;7172;1;PUBLIC;1;14118;Caen;14;28;8424Z;84;OQ;1;de 300 à 999 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3044918808777429;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140151600041;171401516;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;14220;Deauville;14;28;8424Z;84;OQ;1;de 50 à 299 salariés;49.354629;0.073016;Deauville;0.3770175862068965;0.33758847665847663;municipality;14220;;Deauville;;14800;Deauville;14, Calvados, Normandie;14220;;;;ok
17140151600058;171401516;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;14366;Lisieux;14;28;8424Z;84;OQ;1;de 50 à 299 salariés;49.069864;0.086864;Rue de Lisieux 14140 Mézidon Vallée d'Auge;0.4075797947214076;0.40651252199413485;street;14431_1152;;Rue de Lisieux;Rue de Lisieux;14140;Mézidon Vallée d'Auge;14, Calvados, Normandie;14431;14600;Saint-Julien-le-Faucon;;ok
17140151600066;171401516;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;14225;Dives-sur-Mer;14;28;8424Z;84;OQ;1;de 11 à 49 salariés;49.283366;-0.089009;Dives-sur-Mer;0.4884763636363636;0.3926716161616161;municipality;14225;;Dives-sur-Mer;;14160;Dives-sur-Mer;14, Calvados, Normandie;14225;;;;ok
17140151600074;171401516;DIR DEPARTEMENTALE SECURITE PUBLIQUE;COMMISSARIAT DE POLICE;1;7172;0;PUBLIC;1;14333;Honfleur;14;28;8424Z;84;OQ;1;de 11 à 49 salariés;49.409689;0.22466;Honfleur;0.35975714285714283;0.33152868686868686;municipality;14333;;Honfleur;;14600;Honfleur;14, Calvados, Normandie;14333;;;;ok
17140231600011;171402316;DIR REG DES DOUANES CAEN;;1;7172;1;PUBLIC;1;14118;Caen;14;28;8411Z;84;OQ;1;de 50 à 299 salariés;49.184316;-0.37193;Caen;0.3243362055335969;0.3076936990595611;municipality;14118;;Caen;;14000;Caen;14, Calvados, Normandie;14118;;;;ok
17140231600037;171402316;DIR REG DES DOUANES CAEN;BUREAU FISCAL DE CHERBOURG;1;7172;0;PUBLIC;1;50129;Cherbourg-en-Cotentin;50;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.634418;-1.626864;Cherbourg-en-Cotentin;0.5561741906873614;0.4795065351629502;municipality;50129;;Cherbourg-en-Cotentin;;50470;Cherbourg-en-Cotentin;50, Manche, Normandie;50129;;;;ok
17140231600045;171402316;DIR REG DES DOUANES CAEN;SERVICE ALCOOLS ET CIDRICULTURE GRANDVIL;1;7172;0;PUBLIC;1;50218;Granville;50;28;8411Z;84;OQ;1;0 salarié;48.83071;-1.57398;Granville;0.42751857142857136;0.3981767076167076;municipality;50218;;Granville;;50400;Granville;50, Manche, Normandie;50218;;;;ok
17140231600086;171402316;DIR REG DES DOUANES CAEN;BRIGADE DE SURVEILLANCE EXTERIEURE DE HO;1;7172;0;PUBLIC;1;14333;Honfleur;14;28;8411Z;84;OQ;1;de 11 à 49 salariés;49.409689;0.22466;Honfleur;0.35975714285714283;0.33152868686868686;municipality;14333;;Honfleur;;14600;Honfleur;14, Calvados, Normandie;14333;;;;ok
17140231600151;171402316;DIR REG DES DOUANES CAEN;BRIGADE DE SURVEILLANCE EXTERIEURE DE GR;1;7172;0;PUBLIC;1;50218;Granville;50;28;8411Z;84;OQ;1;de 1 à 10 salariés;48.83071;-1.57398;Granville;0.42751857142857136;0.3981767076167076;municipality;50218;;Granville;;50400;Granville;50, Manche, Normandie;50218;;;;ok
17140431200018;171404312;DIR SCES DEP EDUCATION NAT CALVADOS;SERVICE DEPARTEMENTAL DE L'EDUCATION NAT;1;7172;1;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8560Z;85;OQ;1;de 300 à 999 salariés;;;;;;;;;;;;;;;;;;not-found
17140431200224;171404312;DIR SCES DEP EDUCATION NAT CALVADOS;CIO D' ETAT DE LISIEUX;1;7172;0;PUBLIC;1;14366;Lisieux;14;28;8412Z;84;OQ;1;de 11 à 49 salariés;49.069864;0.086864;Rue de Lisieux 14140 Mézidon Vallée d'Auge;0.4075797947214076;0.40651252199413485;street;14431_1152;;Rue de Lisieux;Rue de Lisieux;14140;Mézidon Vallée d'Auge;14, Calvados, Normandie;14431;14600;Saint-Julien-le-Faucon;;ok
17140431200331;171404312;DIR SCES DEP EDUCATION NAT CALVADOS;CIRCONSCRIPT 1ER DEGRE CAEN COUVRECHEF;1;7172;0;PUBLIC;1;14327;H‚rouville-Saint-Clair;14;28;8412Z;84;OQ;1;de 1 à 10 salariés;;;;;;;;;;;;;;;;;;not-found
